customer_id,churned
1180,False
3460,False
4330,False
2371,False
2,False
5426,False
1755,False
4011,False
1048,True
1418,False
4491,True
5267,False
862,False
3863,True
4864,True
2551,False
5508,True
2431,True
3797,False
310,False
1618,True
1092,False
1940,False
3825,True
1229,False
5265,False
1733,True
5553,False
3750,False
3063,True
2622,False
1393,True
4562,False
4349,False
2834,False
2405,True
3009,True
4122,True
762,False
3890,True
4895,True
966,False
3314,False
3441,False
682,True
2546,True
991,False
914,False
4630,True
4667,True
185,True
922,True
5154,True
4170,True
3556,True
1619,True
1830,False
2484,True
3148,True
740,False
4932,False
971,False
2564,True
3962,False
1116,False
156,True
2467,True
3860,True
831,False
835,False
2825,True
502,False
989,False
3937,False
923,True
2044,True
1980,True
249,False
3911,False
2683,True
1346,True
5091,False
4768,False
3653,False
355,True
744,True
844,False
723,False
1976,False
2955,True
4340,False
2214,False
3648,True
3870,True
4488,True
3292,True
4691,True
1258,False
2988,True
85,True
746,False
1867,True
1315,False
3898,True
962,False
4650,False
265,True
2428,True
4116,True
3086,True
3139,True
2069,True
4202,False
4533,True
1800,True
2235,True
3543,True
3062,False
2212,False
5423,True
4266,False
5247,True
1985,False
1371,True
2122,True
3907,False
5346,False
2057,False
5344,False
3947,False
2058,True
3711,True
2904,True
3838,True
4992,False
5516,True
284,True
95,False
5318,True
2664,True
3955,True
3442,True
4738,False
5473,True
2649,False
2280,False
2521,False
3613,True
1284,True
4022,False
2003,False
2153,True
3764,True
2239,True
3932,True
4773,True
4151,False
4578,False
43,False
3956,True
4416,False
2802,True
3089,True
5086,False
4994,True
4333,False
1809,False
1003,True
3859,True
2393,True
1076,False
4865,True
3855,True
3412,True
4757,True
300,True
2898,True
2507,False
942,False
4838,True
2370,False
1259,False
4841,True
2522,False
3156,True
4559,False
4101,False
841,False
1868,True
326,True
2436,True
3208,False
5172,False
1464,True
3131,True
2061,True
4483,True
2571,True
3103,True
3333,False
603,False
4418,False
865,False
1890,True
4042,True
5117,True
5049,True
3367,True
1280,True
830,False
3149,True
3799,True
1904,False
4551,True
4403,False
2050,False
1302,False
328,True
1704,True
2493,False
5513,False
4025,False
479,False
3629,True
1175,False
5096,False
2957,False
4010,False
117,False
2862,False
879,False
1029,True
466,False
4821,True
3083,True
1901,False
1975,True
776,False
4664,False
1786,False
4980,True
5514,True
84,True
1665,False
3487,False
2789,True
2143,True
2199,False
511,True
3209,False
731,False
2220,False
4896,True
4626,False
4924,False
2783,True
2002,False
5410,False
3666,False
5076,True
4470,False
1633,False
2757,True
2859,False
1184,False
3122,True
3184,True
2055,False
4334,False
4083,True
127,False
4450,False
164,True
5280,False
1510,False
3199,False
1319,True
2540,False
472,False
1997,False
18,True
3952,True
2956,False
2042,True
2137,True
1025,True
97,False
4993,False
3114,True
2835,False
3161,False
449,False
550,False
4372,False
3744,False
178,False
4529,False
3654,False
1340,True
5413,False
3548,True
3520,True
1591,True
1516,True
741,False
1769,True
5161,True
483,False
5223,True
2810,True
2021,False
5511,False
1910,False
2485,True
780,False
4644,False
77,False
4878,False
1889,True
5139,True
673,True
2203,False
4782,False
458,True
2865,False
752,False
121,True
3637,False
699,True
2924,True
4933,False
1492,True
5497,True
1948,True
2086,True
3365,True
31,False
2154,True
2758,True
69,True
1449,False
5395,True
3175,True
3627,True
3877,True
3959,True
5290,False
3221,False
3146,True
1531,True
4501,True
2432,True
4361,False
3574,False
3182,True
1912,False
504,True
339,False
4910,True
3580,False
5219,True
798,True
4840,True
5224,True
5358,True
61,True
1775,True
2845,False
5496,True
2460,True
4237,True
1567,False
4289,True
4742,False
4456,False
2848,False
1689,True
4153,True
2986,True
2419,True
4454,False
5263,False
1568,False
3965,True
2339,False
2094,True
2041,False
4373,False
2200,False
2272,False
381,False
3864,True
2412,False
3912,False
1390,True
5021,True
3914,False
1952,True
4162,True
2915,True
2342,True
4209,True
245,False
1439,False
1022,True
3233,False
411,True
2261,False
1062,True
4212,True
5464,True
4343,False
3561,False
665,True
5495,True
5187,True
4188,True
5505,True
114,False
3989,True
2302,False
2477,True
3250,True
118,False
1981,True
2180,False
162,False
263,True
4342,False
775,True
4871,True
4648,False
5568,True
4676,False
4940,False
4473,True
651,True
3723,False
5027,False
1170,True
5131,True
3011,True
5515,True
3874,True
5509,True
1368,True
897,True
928,False
4772,False
14,False
2548,True
967,False
1106,False
5110,True
4336,False
3968,True
1254,False
2648,True
2923,True
4780,False
4264,False
5518,False
1639,False
1133,True
5208,True
3519,True
1878,True
271,False
1473,True
1547,False
4310,True
5191,True
4440,True
838,False
2195,True
1835,False
4891,False
412,True
1712,True
4438,True
5043,False
2795,True
2221,False
377,False
1491,True
738,False
3377,True
3615,True
5130,True
52,False
4114,False
2269,False
3094,True
1389,True
3188,True
3478,False
3433,True
4191,True
2309,False
3222,True
2590,False
1632,False
4275,False
3174,True
4812,True
2976,False
4280,True
467,True
5320,True
903,True
5294,True
71,True
3217,False
1898,False
5052,True
3995,False
1207,True
2077,False
1590,False
2844,False
2205,False
2980,True
658,True
63,True
1838,False
4000,False
3036,True
454,False
402,False
5085,False
1472,False
677,True
3356,True
1616,True
1251,True
1983,False
3425,True
4918,False
5059,False
3843,True
4931,False
1033,True
174,False
939,False
3102,True
4787,True
2587,False
334,True
873,False
2853,True
1486,True
4293,True
296,True
5411,False
5337,False
3845,True
4218,True
3760,False
378,False
3110,True
2770,True
3918,False
4138,False
2210,True
2172,False
2599,True
2052,True
915,False
5527,True
5333,False
4707,True
2335,True
3820,True
956,True
1887,True
5567,True
3717,False
4027,False
1182,False
5559,True
5004,False
4602,True
4452,True
1423,False
5548,True
2400,False
2892,True
3596,False
1722,True
1667,True
2884,True
2994,False
4763,False
886,True
4056,True
5329,False
333,True
153,False
721,True
373,False
312,True
1849,True
1622,False
42,True
2693,True
5067,True
4618,True
417,False
4858,False
4753,False
5457,False
5194,True
704,True
732,False
944,False
3614,True
1806,False
1018,True
907,False
1693,True
2791,False
4368,False
519,False
814,True
818,True
3449,False
4830,True
1522,True
1638,False
5480,True
3557,True
5242,False
1700,True
3526,True
3734,True
3046,False
1883,True
2592,True
379,False
3775,True
4003,False
2251,False
4439,False
2148,True
3726,True
2144,True
2566,True
1803,False
3621,True
3967,True
1594,True
4328,True
4890,True
1706,True
5476,True
3790,False
1820,False
2562,True
2559,False
4208,True
5095,False
1582,False
2547,True
319,True
4321,True
5138,True
3364,True
1763,True
2843,False
4944,True
4717,False
5266,True
2141,True
213,True
4866,True
4433,False
3497,True
803,True
4132,True
105,False
4458,True
4946,False
3805,True
2806,True
4952,True
1465,False
2953,False
565,False
5556,False
4345,False
2524,True
1474,False
3236,False
2829,False
2502,False
317,True
1200,False
5203,True
2278,False
652,False
70,True
2658,True
1174,False
1088,False
5534,False
410,False
4064,True
5456,False
2386,True
5121,False
2091,False
4635,True
601,False
3013,True
4792,False
2219,True
2465,True
837,False
3325,False
624,True
1627,False
806,True
4978,False
3115,False
637,False
423,True
4823,True
1996,True
4472,True
4620,True
2486,True
150,True
3109,True
1580,False
626,True
3002,True
4601,False
3796,False
3481,True
143,True
4813,True
2574,False
4662,False
4014,True
1880,True
5251,True
3452,True
3605,False
3342,False
5345,False
2171,False
4975,True
5171,True
2780,False
4720,True
2832,False
5550,False
2230,True
617,False
1324,True
690,True
5393,True
2288,True
3302,False
1350,True
2729,False
4561,False
1187,False
1191,False
145,True
3572,False
4420,False
3742,False
1762,True
3800,False
4802,False
4810,True
1834,False
5458,True
1111,False
2127,True
4997,False
4783,True
2277,False
3795,False
2499,False
1824,True
2788,True
4196,True
4386,True
3827,True
2492,False
878,False
1455,False
391,False
4182,False
2283,True
2714,True
5371,True
2958,False
475,False
1694,True
1295,True
2092,True
3050,False
1137,True
2072,True
5331,False
832,False
591,True
4658,False
3592,False
109,False
5256,False
4318,False
1052,True
1311,False
668,True
253,False
5168,True
2690,True
4641,False
5045,False
843,False
4159,True
4509,True
3374,True
3394,True
884,True
4547,True
5354,False
3996,False
4752,True
1879,True
1485,True
2417,True
2737,False
2267,False
4173,True
3368,True
2808,True
869,False
2468,True
3893,False
450,False
5115,False
1979,False
696,True
1741,True
3718,False
811,False
3284,False
2189,True
5006,False
5145,False
505,False
3303,True
405,False
3640,True
183,True
5463,True
1876,True
609,False
2674,True
2033,True
3981,False
1968,True
20,False
2218,False
2224,True
327,True
3270,True
2518,False
1874,True
4362,False
1756,True
2178,False
4961,True
5520,True
3410,True
5460,False
489,True
606,True
3212,False
2464,True
1738,True
152,True
889,False
5512,True
3082,False
269,True
96,False
3824,True
5060,True
3885,True
1799,False
4967,True
1572,True
4628,True
1067,True
5195,True
2760,True
715,True
4059,False
5531,True
4565,False
4660,False
1798,False
461,True
5373,True
2944,False
1795,False
1869,True
1345,True
4791,True
5271,False
5024,True
1214,False
1372,True
243,True
4039,False
2799,True
1679,False
3850,True
1312,True
648,False
3238,False
2643,True
4409,True
155,True
3428,True
3453,False
1303,False
1150,True
3047,False
1046,True
1640,False
1306,False
1927,True
3439,True
4121,True
2244,False
3136,True
15,False
3538,True
5417,False
4979,True
2669,False
1360,True
1844,False
3098,True
1612,False
497,True
2840,False
4611,True
5542,True
3633,True
1478,False
5507,True
1095,False
542,True
4729,False
4074,False
431,True
728,False
5384,True
4412,False
2561,True
1337,False
3606,False
2877,False
4415,False
1031,True
1110,True
1888,True
3550,True
1527,False
753,False
3049,False
2628,False
562,True
4764,True
3562,False
252,True
2516,False
2962,True
4453,True
5374,True
5396,False
1202,True
3462,True
2797,True
4225,True
144,True
5056,True
2895,True
2763,True
905,True
5192,True
3980,False
235,True
5157,True
